"index","data"
1366465401.91925,1.89569043731484
1366465402.11486,2.18679546007385
1366465415.09973,0.0702332861793532
1366465447.42004,0.873058753564176
1366465447.20457,0.0702332859347436
1366465535.67675,0.577651793439092
1366465535.20586,0.0702332859347436
1366465603.38333,0.0702332859347436
1366465604.41233,0.256424183682479
1366465609.30451,0.0704420704935626
1366465615.32285,0.0702571476705476
1366465624.25802,0.0702334124456947
1366465624.95053,0.411012520800542
1366465628.62869,0.072290428591389
1366465641.15143,0.0702332861361646
1366465647.29681,0.0702522758934301
1366465648.53851,1.95611100418504
1366465648.50829,0.879062479706704
1366465648.19601,0.305321886811175
1366465648.79557,2.0037226169523
1366465658.4674,0.070233374707149
1366465658.56532,1.06179341212551
1366465659.65903,7.52712618708808
1366465659.28994,2.9418869124895
1366465659.42715,6.40958574497545
1366465659.28164,1.80273907438359
1366465659.25753,0.697158190292076
1366465659.71732,8.98870016818765
1366465659.69616,8.15207533783311
1366465659.41772,5.33556767070205
1366465659.44288,8.53877365146331
1366465659.43058,7.54561082262992
1366465659.37247,4.5991815682273
1366465659.51424,8.55984570237231
1366465659.29768,4.06812625425912
1366465687.25224,0.0702332859347436
1366465713.45841,0.0702332859347436
1366465718.98264,0.0702912418919418
1366465831.17513,0.0702332859347436
1366465835.83973,0.0705047530672626
1366465837.81718,0.104129282460371
1366465870.39059,0.0702332859347436
1366465874.85006,0.0706257002566894
1366465879.34561,0.0706012017733619
1366465880.9056,0.528101244622217
1366465880.28262,0.289948416020705
1366465963.12048,0.0702332859347436
1366465963.8722,1.52237155644797
1366465963.85474,0.386387221139844
1366465966.83874,0.0830094927599676
1366465971.66985,1.22618922534514
1366465971.65723,0.0704414159443599
1366465974.38988,0.0878899861562546
1366465984.49843,1.19461447159811
1366465984.47049,0.0702333023394743
1366465985.95551,0.23860626570455
1366465990.07447,0.0710597269148982
1366465996.87941,1.04215902072248
1366465996.48426,0.864463525440248
1366465996.26279,0.0702508783189262
1366466001.9544,0.288386589509423
1366466001.01298,0.0715172674986259
1366466016.98935,0.822151155800798
1366466016.73741,0.0702332859388512
1366466025.57544,1.02222192706755
1366466025.45484,0.0702337671218438
1366466029.61652,0.0717353171327197
1366466030.30444,1.4811715940198
1366466030.24728,0.4514673484277
1366466031.46227,0.394260442400689
1366466040.41405,0.0702334423772055
1366466043.38743,0.0758969175920459
1366466043.97176,0.486081923605268
1366466045.38719,0.195947281942729
1366466046.48171,0.253353907004548
1366466050.91756,0.0707061237935267
1366466056.73808,0.0702673371968076
1366466057.37701,0.445442305920046
1366466059.24916,0.124172180215772
1366466060.66954,4.11903528998741
1366466060.66237,2.9892354292037
1366466060.57834,2.28259380549287
1366466060.27964,1.42230220903504
1366466060.31022,2.46907750429995
1366466060.26804,0.268491484367005
1366466060.95133,4.12533488617465
1366466060.80062,4.2038044920207
1366466074.47254,0.0702332860829311
1366466076.09491,0.134361807973524
1366466079.81057,0.0718071196966007
1366466081.0555,0.196732206685052
1366466084.94347,0.693521681500836
1366466084.58601,0.0725379579854313
1366466088.21466,0.0752992589876359
1366466094.26901,0.070255744980064
1366466094.715,2.45464413312242
1366466094.52689,0.814175064762601
1366466094.91523,2.55941592377997
1366466094.6276,1.67768528733445
1366466095.72845,4.14866224706328
1366466095.28856,2.87276396476739
1366466095.15193,2.47006116478838
1366466095.93749,4.82106024307355
1366466095.5254,4.76146645681778
1366466095.47575,4.01682234078025
1366466095.91578,3.82770720448597
1366466095.43544,3.13088472156208
1366466096.00557,6.50005813848462
1366466096.2424,5.04471698053366
1366466096.51008,4.86205831123106
1366466096.82367,3.47141406054578
1366466096.00435,5.33187344337225
1366466096.83673,4.54743258571549
1366466096.40864,4.63755294681715
1366466096.9795,4.44938955044002
1366466097.56671,4.36060472294736
1366466097.92154,6.35304828961502
1366466097.94619,7.21194016509484
1366466097.74875,5.91862609340007
1366466097.21833,5.70383142613497
1366466097.64783,5.89873444291567
1366466097.22939,6.75205284945607
1366466097.60664,5.16411222882891
1366466097.14089,5.36241976176812
1366466097.11588,4.42329434968771
1366466097.89547,5.47197167055792
1366466098.46505,4.27214550214136
1366466098.32806,4.26225298549499
1366466102.13424,0.0776238426541501
1366466102.60094,0.584670421796406
1366466103.30009,0.553490238645371
1366466111.73332,0.510312773252124
1366466111.18317,0.070234465502828
1366466115.75639,0.071412577800913
1366466126.20246,0.0702332943265982
1366466135.70401,1.31513129262483
1366466135.54463,0.545529704552863
1366466135.03734,0.0702334374166256
1366466139.96388,0.0713863283561793
1366466152.42732,0.0702332861586313
1366466152.47002,1.1652111535522
1366466153.29916,0.583775039085044
1366466169.58183,0.07023328593508
1366466173.45948,0.0713492302698996
1366466184.77215,0.0702332877039332
1366466189.37656,0.741213234338744
1366466189.06097,0.0707664714250392
1366466195.67607,0.0702558542106889
1366466203.00826,0.0702355383955592
1366466203.45776,0.59752361272202
1366466207.90811,0.0708100933002604
1366466209.70103,0.117462719024996
1366466210.97995,0.193829977632437
1366466217.24757,0.0702501257752246
1366466225.15499,0.0702340874411251
1366466232.29202,0.0702364841009616
1366466232.65079,0.690863602120646
1366466240.50274,0.758514829051451
1366466240.20158,0.0702356053248409
1366466242.86322,0.0971790763636856
1366466246.74106,0.903265179840919
1366466246.54539,0.0718548449863642
1366466247.35177,0.743065965967903
1366466249.83545,0.0916510556370166
1366466256.54763,0.0702402704903435
1366466259.4493,2.66631040052208
1366466259.37217,1.86983330754886
1366466259.99933,2.75096219002393
1366466259.22885,1.215952238752
1366466259.58264,3.04381258236092
1366466259.2067,0.0801940831623646
1366466259.71917,3.32220815293859
1366466260.951,4.17313062346762
1366466260.21962,5.28233734159901
1366466260.06749,5.73812073289907
1366466260.01306,3.83915579174516
1366466260.61249,3.22748257923882
1366466260.79056,4.36133092687865
1366466260.06541,4.57706851040974
1366466260.77008,3.33987279071629
1366466261.74908,3.56446474001738
1366466261.8431,5.02658907622837
1366466261.75355,4.70931435958814
1366466261.88011,5.81403238554085
1366466261.93725,6.32063067844092
1366466261.1088,4.05091518214486
1366466261.61816,3.30861255456635
1366466261.61257,2.15898723078521
1366466262.16609,7.07842083841379
1366466262.28932,7.62953106005379
1366466262.19346,7.86770773227097
1366466262.3488,7.9259385631249
1366466262.48781,7.11110192440382
1366466262.12857,6.38471306976893
1366466262.05907,6.04209321971103
1366466270.8701,0.898448660819604
1366466270.67196,0.0702366769613156
1366466288.34989,0.0702332859347901
1366466297.90387,0.0702333275612823
1366466298.82483,0.296302856670355
1366466304.69698,0.0702702405940405
1366466309.871,0.0703420076998975
1366466326.14396,0.0702332859349823
1366466334.16261,0.0702339422750292
1366466342.59212,0.0702335996989187
1366466346.49426,0.0713011975510894
1366466375.32367,0.0702332859347436
1366466376.11831,0.353888532363175
1366466378.24367,0.102447915314597
1366466386.66637,1.50655203165688
1366466386.51467,0.774210318018364
1366466386.22606,0.0702340055344064
1366466388.14399,0.254452022667349
1366466390.58481,0.0872722438550491
1366466395.67192,0.0703622063270819
1366466399.28074,0.0720421842379227
1366466404.67068,0.0703071667459932
1366466406.64637,0.104230511377029
1366466412.78339,0.0702531173007507
1366466415.56303,0.0782546402004676
1366466420.14415,0.0705508129719838
1366466429.0463,0.0702334202108888
1366466435.3806,0.0702468108525031
1366466436.15656,0.36357278935266
1366466449.8849,0.070233285963523
1366466463.24662,0.0702332859792926
1366466463.26206,1.22014889856075
1366466466.31791,0.0798672822789081
1366466466.32941,1.23774743075756
1366466468.41978,0.12522110788
1366466468.47208,1.19655908249072
1366466470.45933,0.135250743175023
1366466479.0754,0.0702335226958748
1366466480.6502,0.140083519354449
1366466495.95601,0.431437288709573
1366466495.29591,0.0702332859394435
1366466507.39554,0.0702332877720197
1366466534.09795,0.0702332859347436
1366466537.75377,0.0718955563223903
1366466548.57478,0.0702332902156312
1366466630.52228,1.02908513864548
1366466630.40568,0.0702332859347436
1366466635.59303,0.0704703118706826
1366466643.85185,0.0702337123615313
1366466645.63011,0.118699880527633
1366466645.78903,0.995322455694398
1366466652.46053,0.0702464413837135
1366466654.40125,1.61780002032912
1366466654.03594,0.14000735257999
1366466654.98454,2.09613465842387
1366466654.92822,1.12956446302242
1366466654.24815,0.925436192280168
1366466655.16961,2.37103642389759
1366466659.1715,0.0728633418225525
1366466659.31056,0.993232971915469
1366466661.36874,0.122431213582003
1366466667.27604,0.070263696227326
1366466667.64183,0.683095892203721
1366466667.7885,1.44956948803299
1366466675.94676,0.368785466082963
1366466675.18061,0.0702376682769307
1366466690.8935,0.643449283171291
1366466690.4905,0.0702332859414193
1366466691.44569,0.721293010944417
1366466704.58697,0.0702332860373858
1366466705.01379,0.619452247162187
1366466705.85521,0.45218045099376
1366466720.80187,0.651529432781829
1366466720.40665,0.0702332859416983
1366466735.57582,0.0702332859400012
1366466735.57771,1.24850464717659
1366466736.43247,1.41577817516056
1366466736.24032,0.788163156802241
1366466736.72523,2.32928586841107
1366466736.48292,2.37905067477916
1366466737.10223,1.81851994230525
1366466750.37679,0.0702332860638861
1366466750.54568,0.94312730415043
1366466751.61968,0.368758933945887
1366466751.66291,1.44039292551723
1366466753.51777,0.161418501389512
1366466765.3726,0.0702332866536429
1366466766.79573,0.161959805848889
1366466837.79421,0.0702332859347436
1366466841.96379,0.498563895020961
1366466841.39772,0.0720593242687308
1366466844.71388,0.0817560210521408
1366466915.38503,1.05799440218701
1366466915.64213,1.43763844382181
1366466915.28497,0.0702332859347436
1366466923.70912,0.0702345836532521
1366466926.11887,0.0858216508399785
1366466927.37495,0.990255062421526
1366466927.73547,1.96360263236302
1366466927.15373,0.256905439713739
1366466927.51331,1.70989523828336
1366466931.37435,0.709712197314666
1366466931.02835,0.0785329589305923
1366466939.01593,0.0702352768736351
1366466939.68082,0.428345401390959
1366466940.63296,0.728909037052201
1366466940.00135,0.936336329997971
1366466940.85468,1.30638112581957
1366466945.98357,0.484774077202418
1366466945.39982,0.0709215126463301
1366466958.88057,1.00142946878175
1366466958.74767,0.0702332861107758
1366466960.49302,1.09997659365796
1366466960.34917,0.221343056148503
1366466961.25733,0.630669349187865
1366467031.3661,0.0702332859347436
1366467031.50008,0.999620240929595
1366467034.81302,0.0757298798942746
1366467035.88483,0.243448027950083
1366467040.84605,0.0704159685495191
1366467046.19387,0.0703128619046026
1366467049.76402,1.57048569476454
1366467049.76734,2.73679936568853
1366467049.36707,0.0741890872088458
1366467049.62368,0.818362921173131
1366467050.83418,2.18758403185096
1366467050.69976,1.58359917272712
1366467050.477,1.14596069237122
1366467051.42867,1.20442091804372
1366467062.00601,0.0702332989102923
1366467068.77592,1.22501230250513
1366467068.76282,0.0702396176877519
1366467069.25915,1.0512718632655
1366467077.63382,0.0702339194847326
1366467093.96416,0.0702332859349589
1366467095.36119,1.13500155363742
1366467095.25024,0.187561224466486
1366467096.75949,0.899907193588428
1366467096.42423,0.403122928348051
1366467097.37843,0.732083317699532
1366467097.62633,1.25163594887004
1366467098.20775,0.901999065607636
1366467098.9928,0.561847684195862
1366467099.117,1.40939370766711
1366467099.51957,1.2936942491619
1366467101.00687,0.236559287053283
1366467128.7543,0.0702332859347436
1366467142.0354,0.0702332859862343
1366467144.24606,0.0925237618078039
1366467148.35557,0.0709829529464047
1366467164.81329,0.070233285934915
1366467221.09281,0.0702332859347436
1366467230.89007,0.0702333128240944
1366467244.86079,0.0702332859496627
1366467255.97032,0.0702332884806143
1366467257.98281,0.102053872598331
1366467300.1828,0.0702332859347436
1366467300.83068,1.01869470992135
1366467300.4335,0.823820788061934
1366467301.1513,1.26808730088349
1366467301.20223,2.24228144113766
1366467301.29588,2.9051628072154
1366467301.81925,2.69066428262227
1366467301.75396,1.83451017941834
1366467302.75416,4.38855175229106
1366467302.54951,3.60842308076437
1366467302.68811,3.75029614464587
1366467302.05573,2.55683388523343
1366467302.4493,1.87946718814716
1366467302.47785,2.91220116280697
1366467319.73233,0.0702332859350564
1366467328.0219,0.0702336893687317
1366467328.92309,0.304480912175461
1366467334.75987,1.25673337928331
1366467334.03086,0.0703800081475183
1366467334.58741,0.505331777570563
1366467352.01989,0.0702332859348248
1366467378.52126,0.0702332859347436
1366467389.2815,0.0702332907026273
1366467420.33766,0.0702332859347436
1366467438.10361,0.07023328593476
1366467462.2913,0.0702332859347436
1366467463.10304,0.345309673469254
1366467470.67449,0.0702350924516012
1366467526.39511,0.0702332859347436
1366467529.70222,0.933454547800258
1366467529.06614,0.079982456422802
1366467529.20386,1.00099783103798
1366467530.87395,0.319517637931727
1366467575.21229,0.0702332859347436
1366467592.27145,0.0702332859348017
1366467592.46629,0.903369952077364
1366467592.6696,1.46903281326218
1366467605.07279,0.0702332864788726
1366467620.49052,0.0702332859358525
1366467620.94414,0.593629602759839
1366467621.79693,1.23433452179533
1366467621.16122,1.22514329159669
1366467621.21823,2.17988563079409
1366467631.07328,0.0702334219660325
1366467650.57867,0.0702332859347443
1366467717.70793,1.55286344747411
1366467717.09775,0.0702332859347436
1366467717.73396,2.61341389426559
1366467717.35707,1.67252606242226
1366467717.18007,1.0899727091547
1366467718.87535,2.40919653907918
1366467718.60048,2.72024284277021
1366467718.05776,2.15267092154233
1366467718.39454,2.72426939859614
1366467718.8818,3.55090669229005
1366467718.22456,2.48970470262324
1366467719.82966,5.33643252708871
1366467719.15362,2.93180233792472
1366467719.20354,3.76726520876096
1366467719.58218,2.54176810238428
1366467719.74051,3.79529277916726
1366467719.63364,3.40140166121209
1366467719.78188,4.62612490570709
1366467720.51081,3.52298269633991
1366467720.63359,3.78785888748083
1366467720.99581,2.62648961243696
1366467720.34883,3.50675916864114
1366467720.19624,3.40814187725858
1366467721.12331,3.04351953051445
1366467721.48111,3.04179636737754
1366467721.86494,2.15476756885845
1366467721.25407,3.35582927951153
1366467729.53846,0.070236657059681
1366467729.77863,0.83822934385996
1366467731.07202,0.261253567474468
1366467733.50008,0.0877543027536007
1366467755.68461,0.0702332859347436
1366467768.68951,0.0702332860193103
1366467772.82828,0.070931410716363
1366467780.61271,0.0702342861797636
1366467781.93578,0.180020351762177
1366467796.60026,0.0702332859394326
1366467808.13412,0.0702332871227095
1366467818.15595,0.070233303898051
1366467836.89112,0.0702332859347465
1366467858.08894,0.0702332859347437
1366467858.66484,0.490414867503185
1366467929.74425,0.0702332859347436
1366467931.86696,0.0963383015818024
1366467967.25668,0.909244777041241
1366467967.06575,0.0702332859347436
1366467967.77974,0.860121960111639
1366467968.49759,2.54967881319722
1366467968.66398,2.78592226291136
1366467968.20641,3.07126417684924
1366467968.79957,3.12559654457628
1366467968.09244,1.19483704255624
1366467968.1769,2.05237118706324
1366467969.06943,2.67996437810236
1366467969.47622,4.31553709728568
1366467969.22578,3.92839719057475
1366467969.39998,3.75635316066079
1366467969.1296,3.47373494623302
1366467969.62263,4.24261466210938
1366467970.928,2.76683096607484
1366467970.02613,3.83432375578013
1366467970.92452,1.60147082201908
1366467970.02041,2.69089295096836
1366467970.49472,2.20190341368465
1366467971.78569,2.8039484902453
1366467971.03736,3.25729763770877
1366467971.74437,1.83233470762846
1366467971.30303,2.78143362569373
1366467971.81289,3.79954049364299
1366467971.8516,4.65184390838571
1366467972.78059,2.96540750233522
1366467972.03747,4.19797691717865
1366467972.29103,3.4375791942142
1366467972.69124,2.28719613857634
1366467973.75123,1.93835919047058
1366467973.01811,2.73150316228522
1366467973.55978,1.52288089992716
1366467975.51346,0.198935457773355
1366467979.74393,0.0708898541040323
1366467981.51536,0.119325021798885
1366468027.15653,0.0702332859347436
1366468030.83672,0.0718243419523046
1366468052.863,0.0702332859347436
1366468075.12381,0.0702332859347436
1366468110.72408,0.0702332859347436
1366468112.86286,0.0955953156360831
1366468113.6456,1.23477066459585
1366468113.9103,1.52897003243437
1366468113.47392,0.473161788846603
1366468114.18975,2.57212509177893
1366468114.43836,2.42737772007897
1366468114.88644,1.65283329039327
1366468114.03987,2.16281130790688
1366468115.89687,2.13966235165403
1366468115.54041,0.924303162009528
1366468115.80145,1.3443509398144
1366468116.51126,3.91089823528165
1366468116.25438,1.7810607742017
1366468116.9562,2.32887623799184
1366468116.4933,2.85454287971388
1366468116.34192,2.54234514767197
1366468117.9125,0.967420953981997
1366468117.11002,2.68042305200859
1366468123.11882,0.0704137295566677
1366468124.75082,0.133272614847748
1366468126.99081,0.0925068749483969
1366468140.28278,0.0702332859861907
1366468140.66981,0.660131857159928
1366468141.20383,0.749276796380605
1366468170.13147,0.0702332859347436
1366468170.64713,0.538432793148147
1366468171.52573,2.10909932401732
1366468171.8728,2.83405530236467
1366468171.21142,0.669173327981031
1366468171.79983,2.0389061474833
1366468171.44685,1.23718935752
1366468172.69006,2.11018810024987
1366468172.37809,2.4606751408932
1366468172.15947,2.42813261573005
1366468209.45818,0.0702332859347436
1366468216.91048,0.070235101246536
1366468220.78692,0.0713516701838294
1366468225.69349,0.0704092237597315
1366468231.35714,0.0702784090806973
1366468233.59836,0.0913336034585951
1366468235.04412,0.159875360060966
1366468252.17064,0.070233285934799
1366468255.7683,0.0720786058336833
1366468263.07216,0.0702356596526901
1366468263.32395,0.822349450522348
1366468289.74226,0.0702332859347436
1366468293.10904,0.0730270347751234
1366468300.00561,0.0702382235313134
1366468354.28996,0.0702332859347436
1366468391.68727,0.0702332859347436
1366468426.55909,0.751551016605462
1366468426.25226,0.0702332859347436
1366468440.78078,1.66599504225855
1366468440.4784,0.0702332859605353
1366468440.63445,0.963479447132608
1366468440.95815,2.09030134846805
1366468491.7973,1.1440293537097
1366468491.74373,0.0702332859347436
1366468519.93237,0.0702332859347436
1366468597.66473,0.0702332859347436
1366468598.59342,1.31838710895661
1366468598.51407,0.327345449838361
1366468600.1033,0.231588155318853
1366468604.01091,0.0714350822724603
1366468625.3254,0.0702332859347437
1366468635.22554,0.0702333082871391
1366468635.90982,0.416078979984772
1366468648.93793,0.0702332860395864
1366468683.63099,0.0702332859347436
