"index","data"
1366463464,0.0702231671684753
1366463465.21806,0.465708007170387
1366463466.43612,0.114594645634487
1366463467.65418,0.0752014294407927
1366463468.87224,0.0707817037804785
1366463470.0903,0.0702858322371043
1366463471.30837,0.0702301978848568
1366463472.52643,0.0702239559803725
1366463473.74449,0.0702232556693016
1366463474.96255,0.0702231770978382
1366463476.18061,0.0702231682825011
1366463477.39867,0.0702231672934635
1366463478.61673,0.0702231671824984
1366463479.83479,0.445169426832871
1366463481.05285,0.112290298649424
1366463482.27091,0.0749428930103049
1366463483.48897,0.0707526974876532
1366463484.70704,0.0702825778733052
1366463485.9251,0.0702298327581886
1366463487.14316,0.070223915014951
1366463488.36122,0.0702232510732182
1366463489.57928,0.070223176582176
1366463490.79734,0.0702231682246464
1366463492.0154,0.0702231672869725
1366463493.23346,0.0702231671817701
1366463494.45152,0.0702231671699669
1366463495.66958,0.0702231671686427
1366463496.88764,0.0702231671684941
1366463498.10571,0.0702231671684774
1366463499.32377,0.0702231671684756
1366463500.54183,0.0702231671684753
1366463501.75989,0.0702231671684753
1366463502.97795,0.0702231671684753
1366463504.19601,0.0702231671684753
1366463505.41407,0.0702231671684753
1366463506.63213,0.0702231671684753
1366463507.85019,0.0702231671684753
1366463509.06825,0.0702231671684753
1366463510.28631,0.0702231671684753
1366463511.50438,0.0702231671684753
1366463512.72244,0.0702231671684753
1366463513.9405,0.0702231671684753
1366463515.15856,0.0702231671684753
1366463516.37662,0.0702231671684753
1366463517.59468,0.0702231671684753
1366463518.81274,0.0702231671684753
1366463520.0308,0.0702231671684753
1366463521.24886,0.0702231671684753
1366463522.46692,0.0702231671684753
1366463523.68498,0.0702231671684753
1366463524.90305,0.0702231671684753
1366463526.12111,0.0702231671684753
1366463527.33917,0.0702231671684753
1366463528.55723,0.0702231671684753
1366463529.77529,0.0702231671684753
1366463530.99335,0.0702231671684753
1366463532.21141,0.0702231671684753
1366463533.42947,0.0702231671684753
1366463534.64753,0.0702231671684753
1366463535.86559,0.0702231671684753
1366463537.08365,0.0702231671684753
1366463538.30172,0.0702231671684753
1366463539.51978,0.0702231671684753
1366463540.73784,0.0702231671684753
1366463541.9559,0.0702231671684753
1366463543.17396,0.0702231671684753
1366463544.39202,0.0702231671684753
1366463545.61008,0.0702231671684753
1366463546.82814,0.0702231671684753
1366463548.0462,0.0702231671684753
1366463549.26426,0.0702231671684753
1366463550.48232,0.0702231671684753
1366463551.70039,0.0702231671684753
1366463552.91845,0.0702231671684753
1366463554.13651,0.0702231671684753
1366463555.35457,0.0702231671684753
1366463556.57263,0.0702231671684753
1366463557.79069,0.0702231671684753
1366463559.00875,0.0702231671684753
1366463560.22681,0.0702231671684753
1366463561.44487,0.0702231671684753
1366463562.66293,0.0702231671684753
1366463563.88099,0.0702231671684753
1366463565.09906,0.0702231671684753
1366463566.31712,0.0702231671684753
1366463567.53518,0.0702231671684753
1366463568.75324,0.0702231671684753
1366463569.9713,0.0702231671684753
1366463571.18936,0.0702231671684753
1366463572.40742,0.0702231671684753
1366463573.62548,0.0702231671684753
1366463574.84354,0.0702231671684753
